Local time,Open,High,Low,Close,Volume,Next Open
2004-03-02,392.394,393.298,386.999,392.643,12784611.969800001,392.692
2004-03-03,392.692,395.118,390.617,392.073,12814447.911399998,392.219
2004-03-04,392.219,400.854,391.543,400.394,9711951.0491,400.394
2004-03-05,400.394,400.394,400.394,400.394,0,400.401
2004-03-07,400.401,400.998,397.560,400.591,11002868.932699999,400.442
2004-03-08,400.442,405.703,399.288,401.934,11851494.949299997,402.523
2004-03-09,402.523,404.074,396.711,399.300,12365787.921300001,399.103
2004-03-10,399.103,402.594,396.215,402.100,13179388.042599998,402.397
2004-03-11,402.397,402.471,394.001,394.597,10090169.894599998,394.597
2004-03-12,394.597,394.597,394.597,394.597,0,394.420
2004-03-14,394.420,399.844,394.228,398.795,11685944.1223,398.897
2004-03-15,398.897,403.666,397.988,401.543,11712447.0602,401.410
2004-03-16,401.410,407.024,400.789,406.898,12351632.971300002,406.489
2004-03-17,406.489,413.540,404.982,410.696,12727329.0383,410.616
2004-03-18,410.616,412.801,408.215,411.655,8810752.0213,411.655
2004-03-19,411.655,411.655,411.655,411.655,0,410.816
2004-03-21,410.816,418.219,410.163,416.723,11202341.9385,416.566
2004-03-22,416.566,420.046,414.295,418.843,12512136.9787,418.933
2004-03-23,418.933,419.454,413.688,415.704,13266428.150400002,415.759
2004-03-24,415.759,417.717,414.040,415.677,12259072.940599998,415.806
2004-03-25,415.806,423.146,413.774,421.420,11897958.073700001,421.420
2004-03-26,421.420,421.420,421.420,421.420,0,420.790
2004-03-28,420.790,421.252,415.623,417.089,14106846.9602,417.294
2004-03-29,417.294,421.743,416.224,420.096,13282590.865999999,419.993
2004-03-30,419.993,426.921,419.295,425.708,17976979.143799994,425.611
2004-03-31,425.611,430.499,423.096,425.651,19139136.962700006,425.209
2004-04-01,425.209,428.764,416.955,419.882,11591902.978699999,419.882
2004-04-02,419.882,419.882,419.882,419.882,0,419.833
2004-04-04,419.833,421.968,412.526,415.043,12688489.999799998,415.254
2004-04-05,415.254,419.099,413.823,418.758,14764123.081999999,418.508
2004-04-06,418.508,423.462,416.487,421.950,15150340.160999998,422.194
2004-04-07,422.194,423.648,417.461,419.172,14470781.196000002,419.244
2004-04-08,419.244,420.426,418.465,419.085,1784650.9852000005,419.085
2004-04-09,419.085,419.085,419.085,419.085,0,419.035
2004-04-11,419.035,421.476,416.333,417.655,10723361.987500003,417.782
2004-04-12,417.782,421.025,404.308,406.132,15455338.969800001,405.811
2004-04-13,405.811,407.545,396.348,399.681,17427570.0934,399.531
2004-04-14,399.531,401.007,394.390,398.585,18446712.0618,398.261
2004-04-15,398.261,402.101,396.029,399.629,14826390.870199997,399.629
2004-04-16,399.629,399.629,399.629,399.629,0,400.139
2004-04-18,400.139,405.284,398.831,400.637,15601556.850499999,400.620
2004-04-19,400.620,400.734,393.650,394.155,17255348.939600002,394.415
2004-04-20,394.415,394.955,388.395,389.723,17281923.9871,389.598
2004-04-21,389.598,393.538,388.652,392.161,16276395.037899999,391.860
2004-04-22,391.860,396.233,391.687,394.409,14568743.988899998,394.409
2004-04-23,394.409,394.409,394.409,394.409,0,394.630
2004-04-25,394.630,397.537,392.541,395.533,15756282.888399998,395.568
2004-04-26,395.568,398.962,394.913,397.531,17034700.0399,397.685
2004-04-27,397.685,398.439,383.429,384.456,16830232.9405,384.949
2004-04-28,384.949,387.819,376.731,387.019,18394264.8024,387.224
2004-04-29,387.224,390.345,384.915,385.860,13589923.0577,385.860
2004-04-30,385.860,386.175,385.860,386.175,0,386.339
2004-05-02,386.339,389.129,384.751,386.274,13575731.985299997,386.452
2004-05-03,386.452,392.826,385.400,391.880,16227320.924400002,391.938
2004-05-04,391.938,394.545,389.194,392.376,16104518.8754,392.336
2004-05-05,392.336,393.813,385.784,387.206,17513025.0902,386.844
2004-05-06,386.844,388.492,376.442,378.296,15822693.142999995,378.296
2004-05-07,378.296,378.296,378.296,378.296,0,378.465
2004-05-09,378.465,379.011,370.627,377.935,12986351.913099999,378.113
2004-05-10,378.113,379.643,373.546,377.381,13402295.067899998,377.414
2004-05-11,377.414,383.668,376.003,377.335,13313363.9023,377.090
2004-05-12,377.090,378.704,372.207,374.385,12371685.951899998,373.960
2004-05-13,373.960,376.857,372.271,376.185,10050137.9967,376.185
