CO2,b-1,b-2,b-3
-0.001918769,-0.004125525,0.007604869,0.000911158
-0.005300837,-0.001918769,-0.004125525,0.007604869
0.000849096,-0.005300837,-0.001918769,-0.004125525
-0.00921901,0.000849096,-0.005300837,-0.001918769
-0.001296636,-0.00921901,0.000849096,-0.005300837
0.000359283,-0.001296636,-0.00921901,0.000849096
-0.00022039,0.000359283,-0.001296636,-0.00921901
0.003518856,-0.00022039,0.000359283,-0.001296636
0.004759425,0.003518856,-0.00022039,0.000359283
0.00807294,0.004759425,0.003518856,-0.00022039
0.004498136,0.00807294,0.004759425,0.003518856
-0.008116364,0.004498136,0.00807294,0.004759425
-0.000209608,-0.008116364,0.004498136,0.00807294
0.000395113,-0.000209608,-0.008116364,0.004498136
-0.005545525,0.000395113,-0.000209608,-0.008116364
-0.004441707,-0.005545525,0.000395113,-0.000209608
0.003850913,-0.004441707,-0.005545525,0.000395113
-0.002952125,0.003850913,-0.004441707,-0.005545525
-7.32E-05,-0.002952125,0.003850913,-0.004441707
0.001960497,-7.32082E-05,-0.002952125,0.003850913
-0.006811779,0.001960497,-7.32082E-05,-0.002952125
-0.003220796,-0.006811779,0.001960497,-7.32082E-05
0.005921139,-0.003220796,-0.006811779,0.001960497
0.004304652,0.005921139,-0.003220796,-0.006811779
0.000503304,0.004304652,0.005921139,-0.003220796
0.000876282,0.000503304,0.004304652,0.005921139
0.005520607,0.000876282,0.000503304,0.004304652
0.00057241,0.005520607,0.000876282,0.000503304
-0.008097786,0.00057241,0.005520607,0.000876282
-0.000503643,-0.008097786,0.00057241,0.005520607
0.000430751,-0.000503643,-0.008097786,0.00057241
0.001933482,0.000430751,-0.000503643,-0.008097786
0.004548698,0.001933482,0.000430751,-0.000503643
-0.001791869,0.004548698,0.001933482,0.000430751
-0.005110333,-0.001791869,0.004548698,0.001933482
-0.001219126,-0.005110333,-0.001791869,0.004548698
-0.000585895,-0.001219126,-0.005110333,-0.001791869
0.004323506,-0.000585895,-0.001219126,-0.005110333
-0.007588287,0.004323506,-0.000585895,-0.001219126
0.007875045,-0.007588287,0.004323506,-0.000585895
-0.002909804,0.007875045,-0.007588287,0.004323506
0.004105124,-0.002909804,0.007875045,-0.007588287
-0.000420978,0.004105124,-0.002909804,0.007875045
0.007799465,-0.000420978,0.004105124,-0.002909804
-0.003335128,0.007799465,-0.000420978,0.004105124
-0.007555355,-0.003335128,0.007799465,-0.000420978
-0.000633729,-0.007555355,-0.003335128,0.007799465
0.001601587,-0.000633729,-0.007555355,-0.003335128
-8.12E-06,0.001601587,-0.000633729,-0.007555355
-0.001550337,-8.11688E-06,0.001601587,-0.000633729
-0.002471384,-0.001550337,-8.11688E-06,0.001601587
0.000554179,-0.002471384,-0.001550337,-8.11688E-06
-0.003046297,0.000554179,-0.002471384,-0.001550337
0.003219007,-0.003046297,0.000554179,-0.002471384
0.000260603,0.003219007,-0.003046297,0.000554179
0.003102,0.000260603,0.003219007,-0.003046297
0.002832677,0.003102,0.000260603,0.003219007
0.000890299,0.002832677,0.003102,0.000260603
-0.003242658,0.000890299,0.002832677,0.003102
0.000154142,-0.003242658,0.000890299,0.002832677
-3.24E-05,0.000154142,-0.003242658,0.000890299
0.004096432,-3.24459E-05,0.000154142,-0.003242658
-0.000727079,0.004096432,-3.24459E-05,0.000154142
0.000355719,-0.000727079,0.004096432,-3.24459E-05
-0.002311354,0.000355719,-0.000727079,0.004096432
-0.00490073,-0.002311354,0.000355719,-0.000727079
-0.00119662,-0.00490073,-0.002311354,0.000355719
-0.005028566,-0.00119662,-0.00490073,-0.002311354
0.001933127,-0.005028566,-0.00119662,-0.00490073
-0.005804542,0.001933127,-0.005028566,-0.00119662
-0.0047612,-0.005804542,0.001933127,-0.005028566
0.00216477,-0.0047612,-0.005804542,0.001933127
-0.000552391,0.00216477,-0.0047612,-0.005804542
-0.003761631,-0.000552391,0.00216477,-0.0047612
-0.007005167,-0.003761631,-0.000552391,0.00216477
-0.003485599,-0.007005167,-0.003761631,-0.000552391
0.003121234,-0.003485599,-0.007005167,-0.003761631
-0.002727796,0.003121234,-0.003485599,-0.007005167
5.86E-05,-0.002727796,0.003121234,-0.003485599
-0.00286056,5.85529E-05,-0.002727796,0.003121234
-0.004839995,-0.00286056,5.85529E-05,-0.002727796
-0.001146344,-0.004839995,-0.00286056,5.85529E-05
0.005476701,-0.001146344,-0.004839995,-0.00286056
0.002047822,0.005476701,-0.001146344,-0.004839995
-8.38E-05,0.002047822,0.005476701,-0.001146344
-0.001038656,-8.37556E-05,0.002047822,0.005476701
-0.007420699,-0.001038656,-8.37556E-05,0.002047822
-0.002610326,-0.007420699,-0.001038656,-8.37556E-05
-0.001151888,-0.002610326,-0.007420699,-0.001038656
-0.002052047,-0.001151888,-0.002610326,-0.007420699
-4.25E-05,-0.002052047,-0.001151888,-0.002610326
0.001920397,-4.24849E-05,-0.002052047,-0.001151888
-0.001068612,0.001920397,-4.24849E-05,-0.002052047
-0.007046798,-0.001068612,0.001920397,-4.24849E-05
0.002034988,-0.007046798,-0.001068612,0.001920397
-0.006092566,0.002034988,-0.007046798,-0.001068612
0.00329676,-0.006092566,0.002034988,-0.007046798
-0.00531396,0.00329676,-0.006092566,0.002034988
-0.0073296,-0.00531396,0.00329676,-0.006092566
0.01069426,-0.0073296,-0.00531396,0.00329676
0.002520944,0.01069426,-0.0073296,-0.00531396
-0.002848174,0.002520944,0.01069426,-0.0073296
-0.000197283,-0.002848174,0.002520944,0.01069426
0.003629001,-0.000197283,-0.002848174,0.002520944
0.001615606,0.003629001,-0.000197283,-0.002848174
0.004787792,0.001615606,0.003629001,-0.000197283
0.002089456,0.004787792,0.001615606,0.003629001
-0.002661468,0.002089456,0.004787792,0.001615606
0.000594904,-0.002661468,0.002089456,0.004787792
0.000823877,0.000594904,-0.002661468,0.002089456
-0.003267336,0.000823877,0.000594904,-0.002661468
0.003933656,-0.003267336,0.000823877,0.000594904
-0.018921211,0.003933656,-0.003267336,0.000823877
0.003284952,-0.018921211,0.003933656,-0.003267336
-0.001594017,0.003284952,-0.018921211,0.003933656
0.003020522,-0.001594017,0.003284952,-0.018921211
-0.002908177,0.003020522,-0.001594017,0.003284952
-0.001596396,-0.002908177,0.003020522,-0.001594017
0.002783036,-0.001596396,-0.002908177,0.003020522
0.004637012,0.002783036,-0.001596396,-0.002908177
0.000523331,0.004637012,0.002783036,-0.001596396
0.003524206,0.000523331,0.004637012,0.002783036
-0.0049046,0.003524206,0.000523331,0.004637012
-0.007942709,-0.0049046,0.003524206,0.000523331
0.001272353,-0.007942709,-0.0049046,0.003524206
0.010079443,0.001272353,-0.007942709,-0.0049046
-0.00085582,0.010079443,0.001272353,-0.007942709
-0.003057894,-0.00085582,0.010079443,0.001272353
0.001537933,-0.003057894,-0.00085582,0.010079443
-0.000128679,0.001537933,-0.003057894,-0.00085582
0.002977161,-0.000128679,0.001537933,-0.003057894
0.004644956,0.002977161,-0.000128679,0.001537933
-0.000442764,0.004644956,0.002977161,-0.000128679
0.000937031,-0.000442764,0.004644956,0.002977161
-0.000527651,0.000937031,-0.000442764,0.004644956
-0.00606267,-0.000527651,0.000937031,-0.000442764
-0.000197039,-0.00606267,-0.000527651,0.000937031
0.001182469,-0.000197039,-0.00606267,-0.000527651
0.0004536,0.001182469,-0.000197039,-0.00606267
0.001813578,0.0004536,0.001182469,-0.000197039
-0.004269563,0.001813578,0.0004536,0.001182469
-0.001946693,-0.004269563,0.001813578,0.0004536
0.000223404,-0.001946693,-0.004269563,0.001813578
0.006777943,0.000223404,-0.001946693,-0.004269563
0.000477832,0.006777943,0.000223404,-0.001946693
-0.00288268,0.000477832,0.006777943,0.000223404
-0.000453325,-0.00288268,0.000477832,0.006777943
0.003602571,-0.000453325,-0.00288268,0.000477832
-0.007307174,0.003602571,-0.000453325,-0.00288268
0.001150956,-0.007307174,0.003602571,-0.000453325
1.72E-05,0.001150956,-0.007307174,0.003602571
0.004195228,1.71587E-05,0.001150956,-0.007307174
-0.0012217,0.004195228,1.71587E-05,0.001150956
-0.002668788,-0.0012217,0.004195228,1.71587E-05
-0.006475406,-0.002668788,-0.0012217,0.004195228
-0.001467541,-0.006475406,-0.002668788,-0.0012217
-6.05E-05,-0.001467541,-0.006475406,-0.002668788
-0.001132601,-0.000060517,-0.001467541,-0.006475406
0.003877714,-0.001132601,-0.000060517,-0.001467541
0.001008795,0.003877714,-0.001132601,-0.000060517
-0.007157808,0.001008795,0.003877714,-0.001132601
-0.010202488,-0.007157808,0.001008795,0.003877714
-0.003330704,-0.010202488,-0.007157808,0.001008795
0.0033946,-0.003330704,-0.010202488,-0.007157808
-0.005802132,0.0033946,-0.003330704,-0.010202488
8.82E-05,-0.005802132,0.0033946,-0.003330704
0.002767885,0.000088157,-0.005802132,0.0033946
0.005458957,0.002767885,0.000088157,-0.005802132
-6.99E-05,0.005458957,0.002767885,0.000088157
0.003785925,-6.99429E-05,0.005458957,0.002767885
0.007813317,0.003785925,-6.99429E-05,0.005458957
0.002247172,0.007813317,0.003785925,-6.99429E-05
-0.005053423,0.002247172,0.007813317,0.003785925
0.007193933,-0.005053423,0.002247172,0.007813317
-0.000550751,0.007193933,-0.005053423,0.002247172
0.005441661,-0.000550751,0.007193933,-0.005053423
0.001421561,0.005441661,-0.000550751,0.007193933
0.001060382,0.001421561,0.005441661,-0.000550751
-0.003024013,0.001060382,0.001421561,0.005441661
-0.006100643,-0.003024013,0.001060382,0.001421561
-0.000310353,-0.006100643,-0.003024013,0.001060382
0.001793707,-0.000310353,-0.006100643,-0.003024013
-0.00315919,0.001793707,-0.000310353,-0.006100643
0.004222725,-0.00315919,0.001793707,-0.000310353
-0.000619136,0.004222725,-0.00315919,0.001793707
-0.006014507,-0.000619136,0.004222725,-0.00315919
-0.000320291,-0.006014507,-0.000619136,0.004222725
0.00374947,-0.000320291,-0.006014507,-0.000619136
0.001130129,0.00374947,-0.000320291,-0.006014507
0.001775143,0.001130129,0.00374947,-0.000320291
0.005522438,0.001775143,0.001130129,0.00374947
-0.00571453,0.005522438,0.001775143,0.001130129
-3.44E-05,-0.00571453,0.005522438,0.001775143
0.005222718,-3.44154E-05,-0.00571453,0.005522438
-0.0015407,0.005222718,-3.44154E-05,-0.00571453
0.000557222,-0.0015407,0.005222718,-3.44154E-05
0.008996273,0.000557222,-0.0015407,0.005222718
-0.002479514,0.008996273,0.000557222,-0.0015407
-0.000349016,-0.002479514,0.008996273,0.000557222
0.000332107,-0.000349016,-0.002479514,0.008996273
0.001574857,0.000332107,-0.000349016,-0.002479514
-0.002507309,0.001574857,0.000332107,-0.000349016
-0.00818841,-0.002507309,0.001574857,0.000332107
-0.003273196,-0.00818841,-0.002507309,0.001574857
0.00131013,-0.003273196,-0.00818841,-0.002507309
-0.00340016,0.00131013,-0.003273196,-0.00818841
-0.002781233,-0.00340016,0.00131013,-0.003273196
-0.005993729,-0.002781233,-0.00340016,0.00131013
0.003250205,-0.005993729,-0.002781233,-0.00340016
0.000338733,0.003250205,-0.005993729,-0.002781233
0.000312571,0.000338733,0.003250205,-0.005993729
-0.00262998,0.000312571,0.000338733,0.003250205
-6.96E-05,-0.00262998,0.000312571,0.000338733
0.002463033,-6.96215E-05,-0.00262998,0.000312571
0.00649407,0.002463033,-6.96215E-05,-0.00262998
-0.003096696,0.00649407,0.002463033,-6.96215E-05
-0.001721885,-0.003096696,0.00649407,0.002463033
0.00359706,-0.001721885,-0.003096696,0.00649407
-0.00047501,0.00359706,-0.001721885,-0.003096696
-0.006324958,-0.00047501,0.00359706,-0.001721885
-0.004165217,-0.006324958,-0.00047501,0.00359706
0.005422586,-0.004165217,-0.006324958,-0.00047501
6.08E-05,0.005422586,-0.004165217,-0.006324958
-0.004463782,6.07945E-05,0.005422586,-0.004165217
0.000540847,-0.004463782,6.07945E-05,0.005422586
-0.006826682,0.000540847,-0.004463782,6.07945E-05
-0.001501132,-0.006826682,0.000540847,-0.004463782
0.002444106,-0.001501132,-0.006826682,0.000540847
-0.000877031,0.002444106,-0.001501132,-0.006826682
-0.001755603,-0.000877031,0.002444106,-0.001501132
-0.002567688,-0.001755603,-0.000877031,0.002444106
-0.002768252,-0.002567688,-0.001755603,-0.000877031
0.008478098,-0.002768252,-0.002567688,-0.001755603
-0.001875975,0.008478098,-0.002768252,-0.002567688
2.63E-05,-0.001875975,0.008478098,-0.002768252
0.001774062,2.63481E-05,-0.001875975,0.008478098
0.001700785,0.001774062,2.63481E-05,-0.001875975
-5.25E-05,0.001700785,0.001774062,2.63481E-05
-0.005461563,-5.25123E-05,0.001700785,0.001774062
-0.002525764,-0.005461563,-5.25123E-05,0.001700785
-0.001411657,-0.002525764,-0.005461563,-5.25123E-05
-0.00890601,-0.001411657,-0.002525764,-0.005461563
0.006374026,-0.00890601,-0.001411657,-0.002525764
0.001594487,0.006374026,-0.00890601,-0.001411657
0.001591948,0.001594487,0.006374026,-0.00890601
0.008264974,0.001591948,0.001594487,0.006374026
-0.000455401,0.008264974,0.001591948,0.001594487
0.003364496,-0.000455401,0.008264974,0.001591948
-0.007169241,0.003364496,-0.000455401,0.008264974
0.001240149,-0.007169241,0.003364496,-0.000455401
0.001502148,0.001240149,-0.007169241,0.003364496
-0.005727668,0.001502148,0.001240149,-0.007169241
0.000405805,-0.005727668,0.001502148,0.001240149
-0.001128738,0.000405805,-0.005727668,0.001502148
-0.003601917,-0.001128738,0.000405805,-0.005727668
0.007034953,-0.003601917,-0.001128738,0.000405805
0.002278746,0.007034953,-0.003601917,-0.001128738
-0.006618796,0.002278746,0.007034953,-0.003601917
0.002960305,-0.006618796,0.002278746,0.007034953
0.000255509,0.002960305,-0.006618796,0.002278746
-0.000995349,0.000255509,0.002960305,-0.006618796
0.000229247,-0.000995349,0.000255509,0.002960305
0.002459428,0.000229247,-0.000995349,0.000255509
0.000334154,0.002459428,0.000229247,-0.000995349
0.001327379,0.000334154,0.002459428,0.000229247
-0.003169196,0.001327379,0.000334154,0.002459428
-0.003469898,-0.003169196,0.001327379,0.000334154
0.00465737,-0.003469898,-0.003169196,0.001327379
-0.000782892,0.00465737,-0.003469898,-0.003169196
-0.00481548,-0.000782892,0.00465737,-0.003469898
-0.000327303,-0.00481548,-0.000782892,0.00465737
0.004123602,-0.000327303,-0.00481548,-0.000782892
0.001057511,0.004123602,-0.000327303,-0.00481548
0.001355705,0.001057511,0.004123602,-0.000327303
0.006206703,0.001355705,0.001057511,0.004123602
-0.006727594,0.006206703,0.001355705,0.001057511
7.04E-05,-0.006727594,0.006206703,0.001355705
0.002497977,7.03705E-05,-0.006727594,0.006206703
-0.000658033,0.002497977,7.03705E-05,-0.006727594
-0.003459144,-0.000658033,0.002497977,7.03705E-05
0.006854203,-0.003459144,-0.000658033,0.002497977
0.001128757,0.006854203,-0.003459144,-0.000658033
-0.000725436,0.001128757,0.006854203,-0.003459144
0.002737665,-0.000725436,0.001128757,0.006854203
-0.000401242,0.002737665,-0.000725436,0.001128757
-0.010253233,-0.000401242,0.002737665,-0.000725436
0.004417094,-0.010253233,-0.000401242,0.002737665
0.000166778,0.004417094,-0.010253233,-0.000401242
0.000105316,0.000166778,0.004417094,-0.010253233
0.006888684,0.000105316,0.000166778,0.004417094
-0.002910929,0.006888684,0.000105316,0.000166778
0.008854431,-0.002910929,0.006888684,0.000105316
-0.003682236,0.008854431,-0.002910929,0.006888684
-0.002939284,-0.003682236,0.008854431,-0.002910929
-0.000584357,-0.002939284,-0.003682236,0.008854431
0.000785416,-0.000584357,-0.002939284,-0.003682236
-0.004883196,0.000785416,-0.000584357,-0.002939284
-0.001822659,-0.004883196,0.000785416,-0.000584357
-0.000272142,-0.001822659,-0.004883196,0.000785416
-0.002335792,-0.000272142,-0.001822659,-0.004883196
-9.68E-05,-0.002335792,-0.000272142,-0.001822659
0.000484142,-9.68191E-05,-0.002335792,-0.000272142
-0.000563093,0.000484142,-9.68191E-05,-0.002335792
0.001848689,-0.000563093,0.000484142,-9.68191E-05
-0.006968121,0.001848689,-0.000563093,0.000484142
0.009034519,-0.006968121,0.001848689,-0.000563093
-0.000236776,0.009034519,-0.006968121,0.001848689
0.002210429,-0.000236776,0.009034519,-0.006968121
0.000446362,0.002210429,-0.000236776,0.009034519
0.004181685,0.000446362,0.002210429,-0.000236776
-0.002770373,0.004181685,0.000446362,0.002210429
0.000690149,-0.002770373,0.004181685,0.000446362
-0.000384122,0.000690149,-0.002770373,0.004181685
-0.001310009,-0.000384122,0.000690149,-0.002770373
-0.002614711,-0.001310009,-0.000384122,0.000690149
-0.003849054,-0.002614711,-0.001310009,-0.000384122
-0.002041984,-0.003849054,-0.002614711,-0.001310009
-0.001552261,-0.002041984,-0.003849054,-0.002614711
-0.000185501,-0.001552261,-0.002041984,-0.003849054
-0.003834396,-0.000185501,-0.001552261,-0.002041984
0.004425642,-0.003834396,-0.000185501,-0.001552261
-0.005739464,0.004425642,-0.003834396,-0.000185501
0.003090559,-0.005739464,0.004425642,-0.003834396
-0.000212485,0.003090559,-0.005739464,0.004425642
-0.000168253,-0.000212485,0.003090559,-0.005739464
0.001532248,-0.000168253,-0.000212485,0.003090559
0.002838723,0.001532248,-0.000168253,-0.000212485
-0.000361552,0.002838723,0.001532248,-0.000168253
-0.000317575,-0.000361552,0.002838723,0.001532248
-3.53E-05,-0.000317575,-0.000361552,0.002838723
0.000185318,-3.52973E-05,-0.000317575,-0.000361552
0.002029292,0.000185318,-3.52973E-05,-0.000317575
0.00279123,0.002029292,0.000185318,-3.52973E-05
-0.001721004,0.00279123,0.002029292,0.000185318
0.000131937,-0.001721004,0.00279123,0.002029292
-0.000642007,0.000131937,-0.001721004,0.00279123
0.001566446,-0.000642007,0.000131937,-0.001721004
-0.003663969,0.001566446,-0.000642007,0.000131937
-0.002839656,-0.003663969,0.001566446,-0.000642007
-0.000114971,-0.002839656,-0.003663969,0.001566446
-0.009994781,-0.000114971,-0.002839656,-0.003663969
0.003412878,-0.009994781,-0.000114971,-0.002839656
4.45E-05,0.003412878,-0.009994781,-0.000114971
0.001068414,4.45192E-05,0.003412878,-0.009994781
0.003779928,0.001068414,4.45192E-05,0.003412878
0.00349102,0.003779928,0.001068414,4.45192E-05
-0.002030815,0.00349102,0.003779928,0.001068414
0.001902234,-0.002030815,0.00349102,0.003779928
-0.000344401,0.001902234,-0.002030815,0.00349102
0.001651929,-0.000344401,0.001902234,-0.002030815
0.001058313,0.001651929,-0.000344401,0.001902234
0.00547098,0.001058313,0.001651929,-0.000344401
-0.003513568,0.00547098,0.001058313,0.001651929
-0.006366066,-0.003513568,0.00547098,0.001058313
-0.000991115,-0.006366066,-0.003513568,0.00547098
0.001993055,-0.000991115,-0.006366066,-0.003513568
-0.004093107,0.001993055,-0.000991115,-0.006366066
-0.001944006,-0.004093107,0.001993055,-0.000991115
-0.001992262,-0.001944006,-0.004093107,0.001993055
-0.000285177,-0.001992262,-0.001944006,-0.004093107
0.000668574,-0.000285177,-0.001992262,-0.001944006
-0.001193721,0.000668574,-0.000285177,-0.001992262
-0.000686764,-0.001193721,0.000668574,-0.000285177
0.00248119,-0.000686764,-0.001193721,0.000668574
-0.001095076,0.00248119,-0.000686764,-0.001193721
-0.000499118,-0.001095076,0.00248119,-0.000686764
-3.57E-05,-0.000499118,-0.001095076,0.00248119
0.004155594,-3.56691E-05,-0.000499118,-0.001095076
8.88E-05,0.004155594,-3.56691E-05,-0.000499118
0.001030067,8.88068E-05,0.004155594,-3.56691E-05
-0.001924953,0.001030067,8.88068E-05,0.004155594
0.00411508,-0.001924953,0.001030067,8.88068E-05
0.000522235,0.00411508,-0.001924953,0.001030067
-4.42E-05,0.000522235,0.00411508,-0.001924953
-0.001999469,-4.42341E-05,0.000522235,0.00411508
0.001143576,-0.001999469,-4.42341E-05,0.000522235
-0.005649367,0.001143576,-0.001999469,-4.42341E-05
0.001006278,-0.005649367,0.001143576,-0.001999469
0,0.001006278,-0.005649367,0.001143576
0.001423386,0,0.001006278,-0.005649367
-0.00270059,0.001423386,0,0.001006278
-0.006645051,-0.00270059,0.001423386,0
-0.002107283,-0.006645051,-0.00270059,0.001423386
0.00131197,-0.002107283,-0.006645051,-0.00270059
0.000107692,0.00131197,-0.002107283,-0.006645051
0.003705997,0.000107692,0.00131197,-0.002107283
0.002565845,0.003705997,0.000107692,0.00131197
-0.001703213,0.002565845,0.003705997,0.000107692
-0.002108084,-0.001703213,0.002565845,0.003705997
0.002622769,-0.002108084,-0.001703213,0.002565845
-0.001857027,0.002622769,-0.002108084,-0.001703213
0.001618977,-0.001857027,0.002622769,-0.002108084
-0.000723343,0.001618977,-0.001857027,0.002622769
8.94E-05,-0.000723343,0.001618977,-0.001857027
0.001912268,8.93663E-05,-0.000723343,0.001618977
0.001837268,0.001912268,8.93663E-05,-0.000723343
-8.01E-05,0.001837268,0.001912268,8.93663E-05
-0.000970442,-8.01218E-05,0.001837268,0.001912268
-0.001586297,-0.000970442,-8.01218E-05,0.001837268
-0.000214223,-0.001586297,-0.000970442,-8.01218E-05
-0.002446232,-0.000214223,-0.001586297,-0.000970442
-0.001539357,-0.002446232,-0.000214223,-0.001586297
0.000313724,-0.001539357,-0.002446232,-0.000214223
0.00048388,0.000313724,-0.001539357,-0.002446232
-0.000528428,0.00048388,0.000313724,-0.001539357
-0.000851308,-0.000528428,0.00048388,0.000313724
0.002878975,-0.000851308,-0.000528428,0.00048388
0.002003237,0.002878975,-0.000851308,-0.000528428
0.000428407,0.002003237,0.002878975,-0.000851308
-0.001614759,0.000428407,0.002003237,0.002878975
-0.002787955,-0.001614759,0.000428407,0.002003237
-0.002625495,-0.002787955,-0.001614759,0.000428407
-0.000179686,-0.002625495,-0.002787955,-0.001614759
0.003531473,-0.000179686,-0.002625495,-0.002787955
-0.000635756,0.003531473,-0.000179686,-0.002625495
0.007230729,-0.000635756,0.003531473,-0.000179686
0.000898465,0.007230729,-0.000635756,0.003531473
-0.002764076,0.000898465,0.007230729,-0.000635756
0.004883961,-0.002764076,0.000898465,0.007230729
0.005161771,0.004883961,-0.002764076,0.000898465
-0.001005876,0.005161771,0.004883961,-0.002764076
-0.000980392,-0.001005876,0.005161771,0.004883961
0.001273108,-0.000980392,-0.001005876,0.005161771
-0.003372979,0.001273108,-0.000980392,-0.001005876
-0.000974564,-0.003372979,0.001273108,-0.000980392
-0.006305372,-0.000974564,-0.003372979,0.001273108
0.000348059,-0.006305372,-0.000974564,-0.003372979
0.000794012,0.000348059,-0.006305372,-0.000974564
-0.00224643,0.000794012,0.000348059,-0.006305372
0.002939442,-0.00224643,0.000794012,0.000348059
0.005861654,0.002939442,-0.00224643,0.000794012
0.006783984,0.005861654,0.002939442,-0.00224643
0.000140747,0.006783984,0.005861654,0.002939442
0.002497911,0.000140747,0.006783984,0.005861654
-0.002877723,0.002497911,0.000140747,0.006783984
0.000219972,-0.002877723,0.002497911,0.000140747
0.00011436,0.000219972,-0.002877723,0.002497911
-7.04E-05,0.00011436,0.000219972,-0.002877723
-0.000756503,-7.03674E-05,0.00011436,0.000219972
-0.006558387,-0.000756503,-7.03674E-05,0.00011436
-7.09E-05,-0.006558387,-0.000756503,-7.03674E-05
-0.000576027,-7.08906E-05,-0.006558387,-0.000756503
0.000532023,-0.000576027,-7.08906E-05,-0.006558387
-0.005335129,0.000532023,-0.000576027,-7.08906E-05
-0.000178198,-0.005335129,0.000532023,-0.000576027
-0.000659448,-0.000178198,-0.005335129,0.000532023
-0.000579627,-0.000659448,-0.000178198,-0.005335129
0.003809915,-0.000579627,-0.000659448,-0.000178198
0.000231105,0.003809915,-0.000579627,-0.000659448
0.001501835,0.000231105,0.003809915,-0.000579627
-0.000283945,0.001501835,0.000231105,0.003809915
-0.000816573,-0.000283945,0.001501835,0.000231105
-0.004192798,-0.000816573,-0.000283945,0.001501835
0.00120426,-0.004192798,-0.000816573,-0.000283945
0.004713241,0.00120426,-0.004192798,-0.000816573
-0.005090187,0.004713241,0.00120426,-0.004192798
-0.000374358,-0.005090187,0.004713241,0.00120426
-0.000508248,-0.000374358,-0.005090187,0.004713241
-0.005147511,-0.000508248,-0.000374358,-0.005090187
-0.001040209,-0.005147511,-0.000508248,-0.000374358
0.0005386,-0.001040209,-0.005147511,-0.000508248
-0.001910999,0.0005386,-0.001040209,-0.005147511
-8.99E-06,-0.001910999,0.0005386,-0.001040209
0.00177085,-8.98901E-06,-0.001910999,0.0005386
0.000942186,0.00177085,-8.98901E-06,-0.001910999
-0.007162836,0.000942186,0.00177085,-8.98901E-06
0.000902943,-0.007162836,0.000942186,0.00177085
0.001876426,0.000902943,-0.007162836,0.000942186
-0.000135066,0.001876426,0.000902943,-0.007162836
0.008933557,-0.000135066,0.001876426,0.000902943
-0.000481997,0.008933557,-0.000135066,0.001876426
-5.36E-05,-0.000481997,0.008933557,-0.000135066
-0.001545002,-0.000053581,-0.000481997,0.008933557
0.00150267,-0.001545002,-0.000053581,-0.000481997
8.04E-05,0.00150267,-0.001545002,-0.000053581
0.001348479,8.03794E-05,0.00150267,-0.001545002
-0.003754604,0.001348479,8.03794E-05,0.00150267
-0.002936227,-0.003754604,0.001348479,8.03794E-05
-0.002828156,-0.002936227,-0.003754604,0.001348479
-0.00149462,-0.002828156,-0.002936227,-0.003754604
0.000234448,-0.00149462,-0.002828156,-0.002936227
-0.001370295,0.000234448,-0.00149462,-0.002828156
0.001877714,-0.001370295,0.000234448,-0.00149462
-0.001234446,0.001877714,-0.001370295,0.000234448
-0.000414998,-0.001234446,0.001877714,-0.001370295
0.005072294,-0.000414998,-0.001234446,0.001877714
0.001320043,0.005072294,-0.000414998,-0.001234446
-0.004510928,0.001320043,0.005072294,-0.000414998
-0.000981947,-0.004510928,0.001320043,0.005072294
-0.001127192,-0.000981947,-0.004510928,0.001320043
-0.001868737,-0.001127192,-0.000981947,-0.004510928
-0.006177473,-0.001868737,-0.001127192,-0.000981947
0.000118311,-0.006177473,-0.001868737,-0.001127192
-0.00190185,0.000118311,-0.006177473,-0.001868737
0.000382918,-0.00190185,0.000118311,-0.006177473
0.005668666,0.000382918,-0.00190185,0.000118311
-7.25E-05,0.005668666,0.000382918,-0.00190185
-0.000815661,-7.24979E-05,0.005668666,0.000382918
9.07E-05,-0.000815661,-7.24979E-05,0.005668666
0.001940867,9.07029E-05,-0.000815661,-7.24979E-05
-0.000398284,0.001940867,9.07029E-05,-0.000815661
-0.002970207,-0.000398284,0.001940867,9.07029E-05
0.004913626,-0.002970207,-0.000398284,0.001940867
0.000578437,0.004913626,-0.002970207,-0.000398284
0.000225821,0.000578437,0.004913626,-0.002970207
-0.006755048,0.000225821,0.000578437,0.004913626
0.006719159,-0.006755048,0.000225821,0.000578437
-0.003838408,0.006719159,-0.006755048,0.000225821
0.000979166,-0.003838408,0.006719159,-0.006755048
-0.002146622,0.000979166,-0.003838408,0.006719159
-0.00029954,-0.002146622,0.000979166,-0.003838408
-0.001897654,-0.00029954,-0.002146622,0.000979166
0.002410691,-0.001897654,-0.00029954,-0.002146622
-0.007105779,0.002410691,-0.001897654,-0.00029954
-0.002029084,-0.007105779,0.002410691,-0.001897654
0.001648548,-0.002029084,-0.007105779,0.002410691
0.000475463,0.001648548,-0.002029084,-0.007105779
-0.003911569,0.000475463,0.001648548,-0.002029084
0.002963547,-0.003911569,0.000475463,0.001648548
0.002469949,0.002963547,-0.003911569,0.000475463
0.000392393,0.002469949,0.002963547,-0.003911569
0.001213205,0.000392393,0.002469949,0.002963547
0.000391764,0.001213205,0.000392393,0.002469949
-0.000910722,0.000391764,0.001213205,0.000392393
-0.00130352,-0.000910722,0.000391764,0.001213205
0.001314348,-0.00130352,-0.000910722,0.000391764
0.003144826,0.001314348,-0.00130352,-0.000910722
0.002544321,0.003144826,0.001314348,-0.00130352
